id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid07fAcrmZ3cENBSAMMgEF2JEXRJqSnZ87JWTEfzEjRrwo4GsGwo1brkAnb7LVwgsDtl,Pensilia,0,18,3,0,0,0,0,0,21,0," THÔNG BÁO TẠM ĐÓNG CỬA ĐỂ SỬA CHỮA, NÂNG CẤP PENSILIA TRƯƠNG QUYỀN Từ ngày 3/2/2023 Pensilia chi nhánh số 10 Trương Quyền, Phường Võ Thị Sáu, Quận 3 tạm đóng cửa để phục vụ cho công tác sửa chữa, nâng cấp cơ sở hạ tầng, nhằm mang đến những trải nghiệm tốt nhất cho khách hàng trong thời gian tới.Quý khách hàng sử dụng dịch vụ tại TP HCM vui lòng chuyển sang Pensilia Nguyễn Đình Chiểu tại số 413-415 Nguyễn Đình Chiểu, Phường 5, quận 3. Mong Quý khách hàng thông cảm về sự bất tiện này. Mọi thắc mắc và thông tin cần hỗ trợ vui lòng liên hệ Hotline: 0924 777 885#pensilia #BsNguyenPhuongThao",2023-02-03T00:00:00,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/328533150_488450429945940_7011605062239004101_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9qTnfz-1qR8AX-upTaM&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfAiafPdwB0qvB2s59Y895Th91nr7c081DNqODXt5Ui3gA&oe=66042489,https://www.facebook.com/pensilia/posts/pfbid07fAcrmZ3cENBSAMMgEF2JEXRJqSnZ87JWTEfzEjRrwo4GsGwo1brkAnb7LVwgsDtl?__cft__[0]=AZXbxzOprDQ_YvIEiVS_5vpaKKdPAa_SNRsrqThNvOvrInRnKbHVW-4npio8AiqvKB2ukTdLwoVB66Uc3ct3M2ujzEySnKc6MrxxyKpYzo4VjkGFRdDyIDx3JHL6bDBrMQIQItpjW8uIJZkmkSSuR7-FT_xqfVggJQ_hESOeoA2zo2ftGZyI6qRCOZ-p7mBiXOa6Lpw0l2NKWHrVH85E_NtC&__tn__=%2CO%2CP-R
1557288561420038,Pensilia,3,9,10,0,0,0,0,0,19,9,Nâng cung mày khi nào bằng nội khoa - hoặc ngoại khoa?? nghe trong livestream nhé.,2023-02-02T00:00:00,['blob:https://www.facebook.com/b57f263c-7a4e-4fff-8f93-abb1c3931916'],https://scontent.fsgn2-3.fna.fbcdn.net/v/t15.5256-10/327276747_880102669928677_757373948599133634_n.jpg?stp=dst-jpg_p960x960&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-VdXhp4sUh0AX949h7l&_nc_ht=scontent.fsgn2-3.fna&oh=00_AfBI0KnjjlIrGd-cxkE4CA9QgmNI88lp1eKYQ1kYO3ssoQ&oe=6603CD87,https://www.facebook.com/pensilia/videos/1557288561420038/?__cft__[0]=AZVog4s2M8ALx3KIuXnWISwhJjW4rG3qTrNemTN4twb57bHKMBzmIRNOv5btRtOh806PtcZSFNrY53dt64NNeNiuurKgyzKyCgsdxfko3QkkqKvGQrC90ESDdE68bsrOD5FWlaiGiooddGynTryZuPz5DRydYhhqfyv1p4OKi7940EIie3P-cP34VO0IY4hxPqQBY7qhXAIuxMXAwe_TZgEy&__tn__=%2CO%2CP-R
1339204933544064,Pensilia,4,130,13,0,0,0,0,0,143,21,"Livestream chủ đề N.ám da, sắc tố da và nhận quà cùng bác sĩ chuyên khoa II Nguyễn Phương Thảo.Đặt lịch hẹn 0924 777 885 hoặc 0938 777 885",2023-02-01T00:00:00,['blob:https://www.facebook.com/5aee8832-12a3-4dda-9243-30ef93363477'],https://scontent.fsgn2-5.fna.fbcdn.net/v/t15.5256-10/328624988_1622521644828651_1723070264073093933_n.jpg?stp=dst-jpg_p960x960&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PfCqXhYP3ioAX8E_jAq&_nc_ht=scontent.fsgn2-5.fna&oh=00_AfDHaXICQBSEKaWjPf4tAyd5XVt0adCTb9wAnNepBuWM0g&oe=660318BF,https://www.facebook.com/pensilia/videos/1339204933544064/?__cft__[0]=AZUvyTAjEtvVXNO9K0nyTiX6AbEPx484fFNBJN-LgI0ulxt-rhjGWjM-irbkPDa2GN5CEewc0r6EJHkFO1eM4cPZPafUEU6lUhX3curvPIbkesRbZvXFzuhv1K-kJh8yTKBuAp5FHAEaMs2vM4v9Dp9HcdGBEljRNc5NbZ5W57dDh2bciwfMH52RExC9TW1Bp-uZBtCoHdgUte18s0rSs7Z_&__tn__=%2CO%2CP-R
1359142808256328,Pensilia,2,15,9,0,0,0,0,0,24,5,"Livestream chủ đề N.ám da, sắc tố da và nhận quà cùng bác sĩ chuyên khoa II Nguyễn Phương Thảo.Đặt lịch hẹn 0924 777 885 hoặc 0938 777 885",2023-02-01T00:00:00,['blob:https://www.facebook.com/db4c57b0-4a8a-4be1-98a8-fb4b14e47a18'],https://scontent.fsgn2-9.fna.fbcdn.net/v/t15.5256-10/327474882_866601531072687_3623821331385233041_n.jpg?stp=dst-jpg_p960x960&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dKJnbRjCMfcAX84jCNJ&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfDLha80LHi72m9wAmQE6e2Cs1XfYo6gBe-_yvfoRMLFyg&oe=66040D6E,https://www.facebook.com/pensilia/videos/1359142808256328/?__cft__[0]=AZXTI0Ygy5pdg3WXL5mYpjPOA3CUgB_qMrFg3GqLR31FKu45rzSXbHieGLp326BGidEBBNQwtyHFiGPJ_K34fEseXWotmMDt39Vr_PcCPdvUAHzBiD0rXrRo8NO-93ydi8TjXqPWUM__y9UOV1QHmsP92XHRGkR2Yegbs1vdGHRP3J4jVz_76Nyjm--jrUFUxFo0uX4DnZqRWCq7EQ413XalOPtMFcaWmEd9tr3d9F-e7w&__tn__=%2CO%2CP-R
pfbid0cwbuftq9TFm1TEEMLLc1r1rqWxEUpy76C26B3bAf3pXKEPw1gZJBArG5AZQ6jbqkl,Pensilia,0,17,0,0,0,0,0,0,17,1,"Nàng nào muốn có kết quả căng chỉ đẹp, hiệu quả căng săn chắc da tốt thì cần lưu ý những vấn đề sau:1. Bác sĩ phải có kinh nghiệm để có thể chọn vị trí đặt chỉ đúng thì mới tạo được lực treo và treo được toàn bộ khối da chùng, chọn đúng size chỉ, loại chỉ vì chỉ có rất nhiều size và loại chỉ: chỉ gai, chỉ đơn, chỉ xoắn…2. Có kinh nghiệm sử dụng các loại công nghệ trẻ hoá da để có thể phân tích khuôn mặt này nên dùng công nghệ hoặc kỹ thuật gì để đẹp nhất vì không phải lúc nào mặt cứ căng chỉ là đẹp.3. Loại chỉ phải tốt, được Bộ  Y Tế cấp phép sử dụng vì như vậy sẽ giảm tối đa nhất nguy cơ dị ứng chỉ và khi dùng chỉ tốt, gai chỉ chắc thì mặt bạn mới giữ được độ bền và làn da được tăng sinh Collagen tốt nhất. 4. Phòng khám phải có chức năng Tạo hình thẩm mỹ nhé.  Bên dưới là hình ảnh thực tế của khách hàng sau căng chỉ. Tại Pensilia hiện đang có chương trình ưu đãi khi mua 1 căng chỉ tăng sinh Collagen tặng kèm thêm 1 tiê.m H.A trẻ hóa săn chắc da 15 triệu nữa, nên kết quả sẽ đẹp cả đôi đường luôn nha.------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885#pensilia #BsNguyenPhuongThao #trehoada #cangchiCollagen",2023-02-01T00:00:00,[],https://scontent.fsgn2-11.fna.fbcdn.net/v/t39.30808-6/328250805_545441844196996_4791936628854030757_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0nHaWS_UTScAX9SdVF4&_nc_ht=scontent.fsgn2-11.fna&oh=00_AfBUxMvHdKSlRAK7qi-DLRhcb_ioYcysDrp7O5jTDFao5A&oe=66036A18 https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid0cwbuftq9TFm1TEEMLLc1r1rqWxEUpy76C26B3bAf3pXKEPw1gZJBArG5AZQ6jbqkl?__cft__[0]=AZW-hJUNJvmVEok1dThPU1-ZR2ghdQDB9M4xdjgolz5WL-qp7URru0dGP1p-x6uWAQ8jA8tE3QongsrqUCm_zSgwFC35uWlnG2hddfYxigku-dz2BdEOiRH9l7GdcEA5LhQt-_AGuM1FDu3e3AB4Mkd_QP0OhNC9XSZKbTg8etp3DyiKxjzF6RF84U4apLCCvAWqO9GFAnE9CvssHY5Kqyj9&__tn__=%2CO%2CP-R
pfbid0T1C3nyhZgLM8gTNEb3TT8J3ULE3qzCt8WUF8E3pD4yACqgXGHPu5kFs2s77AGm7zl,Pensilia,0,9,1,0,0,0,0,0,10,1,"""BREAK OUT"" là thuật ngữ được nhiều người nhắc đến, cả trong lĩnh vực da liễu. Vậy hiện tượng da bị Break out là gì? Break out có nghĩa là sự bùng nổ. Thường để chỉ tình trạng bùng phát mụn trên da không kiểm soát và có khi lan ra toàn bộ gương mặt. Dấu hiệu da bị break out bao gồm những biểu hiện như sau: Da nổi mụn liên tục, rất nhiều trong thời gian dài. Mụn phát triển nhanh, không có dấu hiệu dừng lại. Đi kèm với mụn là các biểu hiện sưng tấy, ửng đỏ. Nốt đỏ sưng viêm mọc trên diện rộng, gây cảm giác đau nhức, ngứa ngáy, khó chịu,...Nguyên nhân gây ra tình trạng da bị break out có thể do sự thay đổi thời tiết hoặc môi trường một cách đột ngột khiến làn da nhạy cảm dễ nổi mụn hàng loạt. Bên cạnh đó nếu bạn dùng mỹ phẩm không phù hợp, chứa các hóa chất gây hại cho da cũng khiến tình trạng break out xảy ra. Hương liệu và sulfat, BHA, AHA, Retinoid…trong nhiều sản phẩm nồng độ không phù hợp có thể gây viêm, mẩn đỏ và làm trầm trọng thêm tình trạng mụn hiện có.  Khi gặp phải tình trạng này, tốt nhất nên đến gặp Bác sĩ chuyên khoa để được thăm khám tư vấn và có hướng điều trị phù hợp. Bởi nó có thể ảnh hưởng lâu dài đến làn da nếu không biết cách khắc phục.------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885#pensilia #BsNguyenPhuongThao #breakout #dieutrimun",2023-01-31T00:00:00,[],https://scontent.fsgn2-4.fna.fbcdn.net/v/t39.30808-6/327918085_1452200168520988_268626167848955186_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tGEq_aNAm-kAX_8LEhd&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfDNOSR89VrqTSHnX3UyjV0GGhc105oqip7fr-q4naTiXw&oe=6603F350,https://www.facebook.com/pensilia/posts/pfbid0T1C3nyhZgLM8gTNEb3TT8J3ULE3qzCt8WUF8E3pD4yACqgXGHPu5kFs2s77AGm7zl?__cft__[0]=AZWLnirDz6nw-AVhDBYZnH5dAwyBgyaFR8lUW9usBqotWfhdCRm2fzv8fMAtVo5em7jGkyKOULcqPSuzNpDUG-zbn4H1_mkOi4O_aMXz_47EMx5RBnlIBZKkaL9NBf1m92EIjqHY6sWXk9d1qQ6BCGDuZXdMwST7p61xzC1DRvcnPXDMF-R65HLXC89Xj9pwpGvoZdmLRYoem9IsIpD8skjo&__tn__=%2CO%2CP-R
549784497097662,Pensilia,4,100,13,0,0,0,0,0,113,35,"Phẫu thuật thẩm mỹ - cắt da thừa, lấy m.ỡ mí trên.",2023-01-31T00:00:00,['blob:https://www.facebook.com/37d773aa-916a-4595-a80b-045766b1ab97'],https://scontent.fsgn2-4.fna.fbcdn.net/v/t15.5256-10/328453268_553788366797700_1156541430233700097_n.jpg?stp=dst-jpg_p960x960&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Jgr3DBRPmz4AX9tN8wx&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfCWBmJUxiVTg2gIhYxs3jbcC-5dhmYKu0ig4Uzl7ciRZA&oe=66035B38,https://www.facebook.com/pensilia/videos/549784497097662/?__cft__[0]=AZXaX14fKCn0o_0HxPVkACedjAxK-sxlsbEMZX8XoBb-j-3uNRfdW__QTotkES7uzqKHfrbpQNX8IQ0SJ3Z792BL1-fDHB2Dy-OHIvpZFhe2RntCi16h9mu084Ysts2la1STErFPd8n9Px8lEJg22aF2ihc1YWwZDBYHCaNGkDgjNdUz3oKxahyliCErSO3YzydMA-sPUnI1TB735gaUnxoGsTQLQybzTv246YBgFWGX3A&__tn__=%2CO%2CP-R
681228150405893,Pensilia,9,163,13,0,0,0,0,0,176,23,"Chăm sóc da mụ.n đúng cách | Bs CK2, Nguyễn Phương Thảo.",2023-01-30T00:00:00,['blob:https://www.facebook.com/ed1198f0-9c73-4938-8f88-7583c1c95a9a'],https://scontent.fsgn2-4.fna.fbcdn.net/v/t15.5256-10/326240393_540119041420049_4309374931250201596_n.jpg?stp=dst-jpg_p960x960&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mQrZOSIFMWkAX_30clC&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfAJIJ29GKOxfL-9-WTEHXyINumA2AbNCfeUKuZACCBX7g&oe=6602FF75,https://www.facebook.com/pensilia/videos/681228150405893/?__cft__[0]=AZWNJtFvKfKtzc4x3QWjkkGs78KliAkL_ZHXxr_8mB1lX2Y3oi_7xjFkDWb-oTy1mgdR9ybXHTGZhqfOuS129BVlGFlBVK5LMQNjZQ5LmbtmxsCDA2AKjqCsVyVZKpecwo9lzRHMTbxQybxwpjQN2WUxVJ4IEzt9JuHp6gezszJ5bjjQNOvrlnZdQmih3yiLa0Jy_Fj6Am82OKN-xUMQal8pjw2f-IJTsGhSLbyK_SEbog&__tn__=%2CO%2CP-R
6428549547158700:3373590169550229,Pensilia,0,14,0,0,0,0,0,0,14,0,,2023-01-30T00:00:00,[],,https://www.facebook.com/pensilia/posts/6428549547158700:3373590169550229?__cft__[0]=AZWz6ZeYuZUbhFWUlQ_4qNuqPwgC6lNw2hzHvDuO_bOqrUOGdIrTYJwdzMqDjZeY2HJNSZDzDoJtXRsJXrejCS4PvSmTkkSrsPheAWiJn8cH6XzN4QIwkNY7TMXlKAV4Q7CChf4z6QqmL8foYonyZ5MNAqn6a4y87i-EIocYBudB1Jfk-7TOV9vvTiuAsy7kMIIfVQJqOq35cw81LcUBgjBO3O49oLmcQ5dDxUIVifoRgw&__tn__=%2CO%2CP-R
pfbid0sVaUYsnN42XbzAmmedynkMgb8PivtoHqoX2SdxDRTy19kxkKq7vKUyTpWHsUcDd4l,Pensilia,2,24,0,0,0,0,0,0,24,4,,2023-01-30T00:00:00,['https://video.fsgn2-10.fna.fbcdn.net/v/t42.1790-2/407534217_372725005167374_176170835714103992_n.mp4?_nc_cat=109&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjYwMywicmxhIjo1ODgsInZlbmNvZGVfdGFnIjoic3ZlX3NkIiwidmlkZW9faWQiOjE1NTU2NTY4MzE1MTQzNzh9&_nc_ohc=7l3CsYsqwLEAX-n3ubK&rl=603&vabr=335&_nc_ht=video.fsgn2-10.fna&oh=00_AfAncJ6LqaFlfbO7J7fSM1Mvhf9KtBnQHMJ0aJoqDyS1_Q&oe=66044B73'],https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid0sVaUYsnN42XbzAmmedynkMgb8PivtoHqoX2SdxDRTy19kxkKq7vKUyTpWHsUcDd4l?__cft__[0]=AZWUZbLtWwj7_QbCX5jEfWWjKYB1D_1m9QLGL4AhKRi4E_WxRAhCiJVBKvoaV5em4R1JtQu0Lrs11wULkfPFJ67sHuYtL_lfX3jTFgp1ar8CmIVBVVevSN1cbTI8MEOoaokMYXeV_c99eeXTcC35jlJM2MgjLyYftOrt3NCoJban_JlG6xP483EHh0CtaL7FKl-xZSgAr39-t9bLMLUpF0Ri&__tn__=%2CO%2CP-R
pfbid02jggYbBzpg4tFuZcni6u7EEGshhtBWKWaumCg19y2gGxG1BUYteKosqmjW3pmfKVtl,Pensilia,0,40,0,0,0,0,0,0,40,1," Thứ 2 ngày đầu tuần, mọi người đã quay trở lại với công việc hết chưa? Pensilia đã sẵn sàng chào đón các nàng đến làm đẹp rồi đây. Một diện mạo tự tin và một tinh thần vui vẻ, lạc quan sẽ giúp bạn khởi đầu một tuần mới tràn đầy năng lượng. ------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885Mở cửa từ 9h - 19h30 mỗi ngày• Pensilia Hồ Chí Minh:  + 10 Trương Quyền, Phường 6, Quận 3 + 413- 415 Nguyễn Đình Chiểu, Phường 5, Quận 3 • Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa.• Pensilia Vũng Tàu: 187 Lê Lợi, Phường Thắng Nhì, Tp. Vũng Tàu#pensilia #BsNguyenPhuongThao #chamsocda #dieutri #lamdep",2023-01-30T00:00:00,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/328304754_607756711160836_4228707049534671037_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TstSGGqZ-EwAX-WhOj7&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfDfIre90JcVgKWIAWfdze5HUfOqIeSHmoPoq_axWKvvlA&oe=66048B7C,https://www.facebook.com/pensilia/posts/pfbid02jggYbBzpg4tFuZcni6u7EEGshhtBWKWaumCg19y2gGxG1BUYteKosqmjW3pmfKVtl?__cft__[0]=AZVtWnnVvoi_TuEHP40IlMRUU3lTDGB5qm5ugyMGHBUQFvl704ERjsTHaszVO68DCWuxMQKLyMrf4PN3fObPeboZ8bnaTMwxGIBjI6_Z-jjYHwgm0i7RkCgawtK-7Y7M83p8DmVqK1zmAijrAX1I5Wdb9yt1IOMVXIK9QSvvBhEYKDl_XaCb2sihTNmuPsBx0ZirfYu2VRmyuQu8im5JeIGm&__tn__=%2CO%2CP-R
pfbid0KZV314sZg4amQbQpmiKAVyfc9zn1hwB2PMtyY1V3A2J1Ww9t5CXBsUS6EUx6dNnHl,Pensilia,0,52,11,0,0,0,0,0,63,0," Hôm nay Pensilia đã khai trương các chi nhánh nhé cả nhà ơi. Và chi nhánh mới tại 413-415 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP HCM đã chính thức đi vào hoạt động. Mọi người nhanh tay đặt lịch đến làm đẹp cho cả năm may mắn nhé. Ngày khai trương luôn đầy lộc lá tặng các quý khách hàng gần xa ạ! ------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885Mở cửa từ 9h - 19h30 mỗi ngày• Pensilia Hồ Chí Minh:  + 10 Trương Quyền, Phường 6, Quận 3 + 413- 415 Nguyễn Đình Chiểu, Phường 5, Quận 3 • Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa.• Pensilia Vũng Tàu: 187 Lê Lợi, Phường Thắng Nhì, Tp. Vũng Tàu#pensilia #BsNguyenPhuongThao #khaitruong",2023-01-27T00:00:00,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/326943727_1164569510844363_320390689256470744_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pV2KvZ8WKzgAX8f7Inw&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfDcOucv3Cxqbchx5el_zL-64_NW4ngAD98IYIJh4qe6VQ&oe=66031C04 https://scontent.fsgn2-11.fna.fbcdn.net/v/t39.30808-6/325441541_1371372583690186_3471604238513039095_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EHMcQx9czLMAX9TPmlA&_nc_ht=scontent.fsgn2-11.fna&oh=00_AfAU7hwSdeDkcfBVQ7-tav5CQgOyCzNAeA6hiJnVtgEsAQ&oe=6603D74A https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/324256308_2394794674008273_2702378920583504317_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qYsBMu062coAX-5fIfw&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfC62BkP2QD1Bu16-p6VcygOdX-g85JdJWGta9mRLVq9Qw&oe=6602DA81 https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/324586316_965209984446286_8220886201919761601_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wiwgVK_L61QAX9aVPxw&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfCj7aMgNDTlw6aNJSGj0p573tIO3nmyJKynwtrilmCwIA&oe=66039F3F https://scontent.fsgn2-4.fna.fbcdn.net/v/t39.30808-6/327794372_1108455676515076_5670211089342039390_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cnPbwbK2rpcAX9TvX7l&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfBIGRVWXjcFBr1zTS_CSkeCiz316lB4_rIhDu86HO1REw&oe=66041B7D,https://www.facebook.com/pensilia/posts/pfbid0KZV314sZg4amQbQpmiKAVyfc9zn1hwB2PMtyY1V3A2J1Ww9t5CXBsUS6EUx6dNnHl?__cft__[0]=AZUKvGeCb8ehZ9-g__6_Td-IteyHFWsG8FANV_q6mw6ow3zG7aFoifNTl5GgFd2sz4mDfMCQHnjBijTNQIcMQQ5N98hWOKpKWVcLDhCcSpWIC8ecIzNJtMMM_PPKqQcMNGwirdCByf0HN5J0Ly69vbqrRLIntsUTgu2QUGqaq9VlQaoDcHOlv9KbV1OzaVBmgVMAtm8uZ3-lWQL9EHGvbPAg&__tn__=%2CO%2CP-R
868705780848561,Pensilia,0,7,1,0,0,0,0,0,8,4,Trị nám càng sớm càng dễ trị.,2023-01-27T00:00:00,['blob:https://www.facebook.com/464afa80-8e3a-46c0-82dc-aafba1c99382'],https://scontent.fsgn2-3.fna.fbcdn.net/v/t15.5256-10/327408177_1329623357871935_5937754048684161278_n.jpg?stp=dst-jpg_p960x960&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JDEsgd8wjhEAX85zWPC&_nc_ht=scontent.fsgn2-3.fna&oh=00_AfBRceas8T0-KNEoS9SLEkBtKRHxt-SEZlYWw12cr0_-yg&oe=66047F16 https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/FpSqXeyZaxA.png,https://www.facebook.com/pensilia/videos/868705780848561/?__cft__[0]=AZW0N9jLGix79U0RqcWqDMKPTJv2xZxkd-x1sx4Aev_NX9H1r_X5MKoTPj86dwgY0gS9eGvFDKPWDSt2NSH5vqxww2KMQ6sYPW1YQh1t2n9b3vFO6wxJG6nV-vGdTeghR6HIy8xeFYN4J6byAMZeRSc2MgjZiQgTgisChiMf8w022XBQDvoXdiWc_1QqcMPBXhISPrURF5CqamIPT75OPHKQ&__tn__=%2CO%2CP-R
