text	label	id
Mỡ dưới da 2 bên má thì có những phương pháp xử lý nào ạ BS	1	715
Em thì hay tiêm tan quầng mắt bên mình	1	716
❤️	1	717
C cho e hỏi ngồi trong nhà dùng máy tính hay điện thoại có cần bôi kem chống nắng ko	1	718
Mong được nhận quà tặng điều trị nám của Pensilia!	1	719
Mong nhận được  quà của pensilia	1	720
Em  mong may mắn đuoc nhận xuat trị nám	1	721
Xem full tại: https://www.youtube.com/watch?v=pF4sIKRlM_Y&t=150s&ab_channel=PensiliaBeautyClinic	1	722
Hoang Truc	1	723
Sẹo và lành vết thương là cơ sở quan trọng nhất của tái tạo, thẩm mỹ da!!!	1	724
"Laser đồng đã được FDA chứng nhận an toàn và hiệu quả : 
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	725
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:
- Điều trị nám, đỏ da
- Điều trị mụn
- Bật tông da, trắng sáng
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	726
Phòng khám cho minh xin lịch bác sĩ nhé, mình muon khám da trước 😊	1	727
Có chương trình khuyến mãi nào của laser đồng ko ạ	1	728
Xịn xò quá 🎉🎉🎉	1	729
Hay quá bs Thảo ơi	1	730
Hay quá 😀😀😀😀😀😀❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😀😀😀😀😀😀😀😀😀😀😍😍😚	1	731
Npp.	1	732
Mụn đầu đen, mụn cám trị như thế nào vậy ạ	1	733
Fan cứng nè BS	1	734
"Công nghệ đèn Led sinh học hiện đại được FDA kiểm chứng an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf11/K113668.pdf"	1	735
Tuyệt vời	1	736
Hay quá bs ơi. Bs Thảo là tuyệt vời nhất.	1	737
haha,Hùng ơi là H	1	738
Quá chuẩn luôn kinh nghiệm của em bán hàng và trị mụn cho khách cũng vậy	1	739
😍😍😍	1	740
Huy Võ	1	741
"HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔
🍀 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM.
➖ Hotline: 0924.777.885
🍀 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai.
➖ Hotline: 032.6666.247
🍀 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu.
➖ Hotline: 034.5555.247"	1	742
Nhìn phòng khám quá đẹp quá hoành tráng bs Thảo.	1	743
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:
- Điều trị nám, đỏ da
- Điều trị mụn
- Bật tông da, trắng sáng
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	744
Anh Ngo Do ck đi chớ cười suông vậy A😃	1	745
Chắc cũng ổn ổn đó, về ngay nha chị, giữa tháng 3 là ok nè	1	746
Quá trời sướng rồi chị ơi. Nhiêu đây là dư đẹp rồi chị.	1	747
Về Việt Nam! Liền nha chị :)	1	748
Võ Mỹ Hiệp và Bs Nguyen Phuong Thao tư vấn kìa	1	749
Của anh gửi lộn đó em. Anh thiết tha xin lại để anh chuyển cho đúng chỗ, đúng ngày 8 tháng 3. Đội ơn em!	1	750
Kỳ này tiên vô tk chị hơi nhiều rồi..chia cho e với hihi	1	751
Vẫn còn là em gái tuyết mà già gì chị, anh trai mưa nào kỳ vậy 😆	1	752
Dạ xịn chị Thục ơi	1	753
Tin zui à nheng 😊	1	754
Anh trai xịn!	1	755
Ngon rồi em kkkk	1	756
Kèo thơm quá chị ưi	1	757
Có anh trai ck tiền cho sướng quá kkk	1	758
Quá tuyệt vời chị oi	1	759
Anh nào anh nào má Dzớt cho làm quen zới kkk	1	760
!	1	761
Bài thuyết trình Rất hay và đúng trong tâm	1	762
🎈🎈🎈🎈	1	763
...	1	764
2 bs xịn sò ❤️❤️	1	765
Đã có tại Pensilia Biên Hoà	1	766
❤️❤️❤️❤️🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦	1	767
🇮🇹	1	768
Tiêm HA đc bao lâu ạ bs!	1	769
Nhìn bs Thảo cười  dễ thương quá chừng	1	770
Chuẩn bị gặp bs rồi❤️❤️❤️❤️	1	771
Quá tận tâm luôn chị ơi	1	772
MyHien Nguyen	1	773
Yes chị nghe theo bs Thảo thôi. Và chắc các chị em cũng vậy	1	774
chị mẹ vào đây mua và pass đồ cho bé rẻ đẹp HỘI THANH LÝ XE ĐẨY ĐỒ CHO BÉ	1	775
công nghệ đỉnh	1	776
Mỡ này là nó tan luôn hay là chỉ tạm thời ạ? Nếu e ăn uống ko để tăng cân thì mỡ có quay lại ko ạ?	1	777
Hien Pham	1	778
Dương Thị Yến	1	779
❤️❤️❤️❤️❤️	1	780
Bác siz đẹp quá à	1	781
Chỉ 4 lí do thôi sao. Dù bạn siêng năng chăm da cỡ nào đi chăng nữa. Mỹ phải đắt tiền đi nữa nó cũng đổ sông đổ biển khi sờ tay lên mặt, không vệ sinh sạch da và nóng trong người.	0	782
Thật ra thì để bung đx vết sẹo như thế này thì laser co2 fractional 2 tia vẫn không đủ. Còn 1 công nghệ kết hợp nữa mới đủ nhà. Công nghệ gì thì giấu nha. Bí quyết mà la làng đâu có dc. Hihi. Không hề tiêm chích gì đâu nhé	0	783
Giảm cân nhanh	1	784
Giảm cân an toàn	1	785
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/quegfqc	1	786
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/quegfqc	1	787
"💗 Đikín.abcxyz6969.liênhệ💗Telegram:👇
https://t.me/Hyen7279"	1	788
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/vt1865s	1	789
Chốt luon Chị ơi cho Em theo !	1	790
Xịn xò quá	1	791
Em mê qá mê 😍	1	792
Làm xong trẻ ra 10 tuổi nha bác 🥰	1	793
Mọi người cùng đón chờ kết quả nhé 💪🏻💪🏻💪🏻💪🏻 Chính chủ cũng nôn nao lắm ạ 🫶🏻	1	794
Wow	1	795
Z102 - Phòng khám Da liễu Thẩm mỹ  mua công nghệ hả bs Thảo?	1	796
Tham khảo các chương trình ưu đãi hiện có tại phòng khám Pensilia: https://pensilia.com/chuong-trinh-uu-dai-dang-chac-khoe-da-tuoi-tre/	1	797
Tham khảo mua hàng tại đây: https://dep24gio.vn/search?type=product&q=kh%E1%BA%A9u%20trang	1	798
Khẩu trang nhà Pen làm mình thích mê luôn, khỏi lo nắng nóng hay UV gì hết 🥰	1	799
Có khẩu trang của nhà #Pen thik ghê, ra đường là phải đeo nè ko bị nóng mặt 😍	1	800
Da đẹp 😍	1	801
🌟	1	802
10 đỉm không có nhưng ạ!	1	803
Hay quá chị ơi	1	804
"❤️ Chúc Bạn 1 Ngày Mới Tốt Lành Và Tràn Đầy Năng Lượng 
💘 Bạn đang tìm kiếm cơ hội việc làm trong ngành Spa & TMV? 
💑 Nếu vậy, hãy tham gia ngay nhóm Tuyển Dụng Spa TMV ✅ trên Facebook. 
💢 Nơi đây, bạn sẽ tìm thấy công việc phù hợp với bản thân, cũng như cơ hội học hỏi, phát triển và thăng tiến trong sự nghiệp!
👉 Hãy nhanh tay tham gia nhóm để không bỏ lỡ cơ hội 15:45:02
https://www.facebook.com/groups/tuyendungktv"	1	805
Nhìn gương mặt nhìn cách nói chuyện của bs Thảo rất thật thà. Không giống như quảng cáo	0	806
Làm cái này chi phí cao ko bác sĩ	0	807
Làm 1 lần thu gọn đc bn cm Bs	1	808
Co bi bầm k c	1	809
Hiệu quả ko bác ơi..?	1	810
Này mình làm mấy lần mới dc vậy Bác	1	811
Cận cảnh hình ảnh trước và sau thực hiện.	1	812
Cho em share nha chị	1	813
Chuẩn quá chuẩn luôn Bác 🥰🥰🥰🥰	1	814
❤️🥰	1	815
❤️	1	816
cảm ơn nàng hoa hậu nhé	1	817
GG	1	818
Thứ 3 chị lên lấy nhân mụn nhe	1	819
❤️❤️❤️❤️❤️	1	820
Bác Thảo có nụ cười toả nắng, làm sáng thêm chiếc máy xịn xò	1	821
Khuyến mãi đến khi nào c	1	822
Cho e xin chương trình mua 2 tặng 1 ở chi nhánh hcm với ạ	1	823
Đăng Vân	1	824
hay quá bs ơi, tháng 8 mình book cái lịch bắn cho đẹp nhé	1	825
Chi phí Thermage và tiêm HA chi phí là bao nhiêu vậy bác sĩ	0	826
Nam giới cũng lão hoá da	1	827
Liệu trình thường kéo dài thời gian bao lâu BS ơi	1	828
Awesome work👍	1	829
quá hay bs ơi!	1	830
😍😍😍😍	1	831
Nổi bần bật luôn 🥰	1	832
Em có không	1	833
Ship nào	1	834
xinh ha	1	835
PenTalk sẽ được phát sóng mỗi thứ 6 lúc 20h tại: https://www.youtube.com/@PensiliaClinic	1	836
Những kỷ niệm khó quên	1	837
10 đỉm không có nhưng ạ ❣	1	838
Quá đỉnh luôn !	1	839
2 bs dễ thương	1	840
Em nói sao chứ bữa chị bắn Hifu đau thấu trời😢	1	841
Ultra 4 rồi há :))	1	842
⭐⭐⭐⭐⭐	1	843
Chúc mừng Chị/Bạn có tên FB Võ Hồng Hạnh https://www.facebook.com/vohonghanh2010 là người may mắn nhận được quà tặng là 1 suất tiêm cấp ẩm từ PK Pensilia nhé. inbox page để lên lịch hẹn nè ❤	1	844
🥰🥰🥰🥰🥰	1	845
Hóng nhận quà 😆	1	846
tôi thấy hình ảnh BS Phương Thảo đã bị tên lừa đảo post lên Facebook  với  tên Helen Kim Vuong và gửi đi khắp nơi để scam người khác. Hãy cẩn thận	1	847
🥰❤️❤️❤️❤️	1	848
Mong nhận được quà từ bs	1	849
Mong được nhận quà	1	850
🌸	1	851
Bác có căng chỉ mũi ko ạ?	0	852
Em rất mong đuoc nhận quà từ bs ạ	1	853
❤️❤️❤️	1	854
❤️❤️❤️❤️	1	855
chào bs xinh đẹp	1	856
Mong đươc nhân quà từ bác Thảo	1	857
Mong nhận được quà từ bác sĩ	1	858
mong được nhận quà từ bs	1	859
rất mong nhận được lộc từ bs ạl	1	860
Chào bác Thảo!	1	861
❤️	1	862
C chưa bao giờ nhận được quà từ nhà Pensilia đấy nha!	1	863
Em mong nhận đc quà lắm ạ 😘😘	1	864
xin lộc may mắn từ bs ạ	1	865
E chào bác sĩ ạ	1	866
Em mong nhận đc quà 💕💕🥰🥰	1	867
mong nhận được quà của bác sĩ	1	868
e rất mong nhận được quà của bs	1	869
Mong được nhận quà từ bác sĩ🥰🥰🥰🥰	1	870
Mong được nhận quà từ bác Thảo	1	871
Mong nhận được quà từ bác sĩ.	1	872
Mong được nhận quà từ Bác Sỹ	1	873
Bs ơi, lấy tay để cam focus nhé	1	874
Em nghe có liệu trình Pen young thì cái này như nào ah	1	875
mong nhận quà từ bs ạ	1	876
may mắn ơi hãy gọi tên em 1 lần	1	877
Mong đc nhận quà từ bác sỹ 🥰🥰🥰🥰	1	878
chị ơi cái Sylfirm khác ntn với Potenza vậy chị	1	879
Sylfirm với Potenza khác nhau ntn vậy ạ	1	880
Mong nhận đc quà trẻ hoá da của bs ạ🥰🥰🥰	1	881
E muốn nhận qa ne bs oi.	1	882
E có  1miếng nám trên trán phải làm sao bs	1	883
Nay tặng quà gì vậy bs😀	1	884
Chao bs	1	885
Mong đợi nhận được quà từ bác thảo	1	886
Mong được quà của bác sĩ thảo ạ	1	887
Tuyệt vời, cảm động	1	888
Dạ em có chơi vs chị này, mà mấy nay em cứ kêu chỉ lo tap trung tính lương đi á :)))	1	889
còn chương trình hả shop	1	890
Lót dép hóng	1	891
Hóng 😃	1	892
tuyet vời quá dchi bạn đâu!	1	893
Tham khảo các sản phẩm kem chống nắng tại https://dep24gio.vn/search?type=product&q=kem%20ch%E1%BB%91ng%20n%E1%BA%AFng	1	894
Chị nhớ phòng khám bs Thảo dữ lắm luôn rồi mà chưa qua dc	1	895
Công nghệ xịn xò quá Bác ơi .	1	896
Quá tuyệt vời. Bs Thảo thiết trình quá hay	1	897
❤️❤️❤️😘	1	898
.	1	899
có nhoe, gặp mấy chị boos bán kem thiên nhiên, kem thảo dược, kem trộn đội lốt ... là sạch 100%, hí hí	1	900
Bác sĩ dễ thương quá	1	901
cái này hay và đẹp quá nhà Pensilia.	1	902
trộm vía tóc nhanh dài và khỏe lắm Pen ơiii	1	903
Pensilia chi nhánh Đồng Nai:  Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa.	1	904
Sang-xịn-mịn quá	1	905
Vừa được đi học vừa được làm đẹp. Sướng nha 🌸🌸❤️. Hình hoa đào đâu e? Bên đó đang mùa hoa hả?	1	906
Đẹp trai nha	1	907
Quá chời đẹp rồi…coi chừng tui 😌😆	1	908
đẹp troai vãi	1	909
Đẹp  quá em ơi	1	910
ội xinh đẹp quá đi anh mình ơi	1	911
Wow Bác Việt Cố Lên	1	912
Lịch lãm phong độ bảnh trai lắm cháu tui ơi	1	913
"Công nghệ laser 3 tia được FDA chứng nhận an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201594.pdf"	1	914
"Hình ảnh thực tế về cơ chế hoạt động của công nghệ laser 3 tia: 
https://youtu.be/2Vdbl5cL3pM"	1	915
Vui quá a ơi	1	916
Clip bts này đẹp luôn anh ui haahahha	1	917
Dễ thương xỉu anh ơi 🤭	1	918
Hiểu… là khi cty có ông sếp mê tiktok 😂	1	919
hâhhaaa bs Thảo bắt trend dữ quá a😆	1	920
Bên đó bị lâu ời ha? 😳😳😳	1	921
"Công nghệ Laser Đồng đã được FDA chứng nhận an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	922
Dầm dầm sợ đổ chén nước chấm quá kaka	1	923
Cuong Ta a mấy gói nè	1	924
Hix	1	925
Ăn mì tôm mà dằm trái ớt là đúng bài của tui trời ơi. Nhức nách.	1	926
Anh Cường hok được để Chị em Ăn Mỳ Tum!?!?! Thương Chị Của Em!!!	1	927
😍😍🥰🥰🥰	1	928
💋💋💋💋	1	929
Halen Pham	1	930
✅	1	931
Nhìn mà muốn đái ra quần!	1	932
Tuyệt vời quá	1	933
2 “mẫu” có bị lu mờ bởi các chiến thần xịn xò không sếp 😂	1	934
Nhìn dàn máy chỉ biết mê thôi	1	935
Quá tuyệt vời	1	936
Bs lên chương trình khuyến mãi giá sinh viên để các bạn có điều kiện đến điều trị đi bác. Đang hè nè Bác , trong đó có em nữa hihi	1	937
⭐⭐⭐⭐⭐	1	938
!	1	939
Yen Nhi Truong Tran ơi cái vòng tròn công nghệ mình đâu, em điểm danh từng chi nhánh và từng công nghệ giúp anh nhé. Clip này tốt nè.	1	940
Clip này hay đó, nhưng chưa show hết các công nghệ của mình nhé.	1	941
Pensilia quá đỉnh về mọi thứ luôn.	1	942
👍👍👍👍 thích quá , đag có lịch tái khám 🥰🥰🥰	1	943
đúng là ngàn hoa 🌺	1	944
"Công nghệ laser 3 tia đã được FDA chứng nhận an toàn: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201594.pdf"	1	945
Chất ngất quá bs Thảo ơi🥰	1	946
Tuyệt vời quá ạ	1	947
!	1	948
Huhu làm cái sylfirm đẹp mà đau muốn xĩu 😭😭😭 mỗi lần làm là e khóc hết mấy dòng sông , chỉ gở gạt dc 1 điều là vừa dứt kim đắp mask phát là bt luôn ko còn đau dai dẵng như làm lăn kim	1	949
Quá tuyệt vời.	1	950
Nay có máy chiếu nữa hả bác- mấy lần trước em làm xong chỉ đắp mặt nạ.😁😁😁	1	951
Yêu nhất cặp đôi hoàn hảo này.	1	952
Chúc bác sĩ với chuyến du lịch trời Tây vui vẻ!	1	953
Chúc mừng cặp đôi hoàn hảo	1	954
Chị tưởng cập đôi trẻ  nào không á	1	955
Bác sỹ teen quá ạ	1	956
😍	1	957
Cặp đôi hoàn hảo	1	958
quay xong, nay trời mưa gió cả ngày luôn	1	959
Giảm cân an toàn	1	960
Giảm cân nhanh	1	961
Giảm cân an toàn	1	962
Ngày quá mưa quá gió	1	963
Yêu wa em	1	964
E SHOW🦋👉 rebrand.ly/ev9wj81	1	965
E SHOW🦋👉 rebrand.ly/bzavsas	1	966
Bị vậy lâu rồi ha 😢😢😢	1	967
Bữa nào cho khách tham hia ké nữa nha c	1	968
nhỏ Võ Mỹ Hiệp quản lý lắc nhảy sung dữ luôn ta ưi😂😂😂	1	969
U là chài 🤣 hèn chi chiều nghe nhạc	1	970
Nay theo trend top top dữ ha bác sỹ :))	1	971
Hay thế, chị xem mấy lần vẫn thích😍	1	972
Kkkk bửa nay T hồi teen quá thể	1	973
Nay em nhon hè	1	974
Sao tao thấy m căng thẳng dị 😅	1	975
Biên Hoà làm không lại nha😁	1	976
Dễ thương quá	1	977
Cưng ghê Chị ui!!!	1	978
Ôi dễ thương quá, e cười sặc sụa luôn chị oie 😅😅😅	1	979
No 1	1	980
Chủ tịch đâu sao ko mời nhảy chung chị😆	1	981
Sao chị ko rủ anh chủ tịch vào nhảy cùng?	1	982
De thương quá ne	1	983
Thiết nghĩ nên đầu tư thuê thầy Huỳnh Trung Hiếu về lên bài tập nhảy nha nha..🤣🤣🤣😛😛	1	984
Đức Thiện	1	985
Bác sĩ dễ thương quá ạ	1	986
bs đô con nhất, mà nhảy khí thêd nhất đúng chất vt	1	987
Huỳnh Trung Hiếu phụ đạo lại đi. Haha	1	988
Sốp dễ thương quá bs ơi~ chắc ko sốp nào làm lại Pensilia 😆	1	989
không thấy cảnh tổng tài xoã vậy anh?	1	990
Chơi dữ luôn ta, vậy mới vui	1	991
Hoang dại quá anh :))))	1	992
Pensilia luôn năng lượng, nhiệt huyết	1	993
"quá xịn sò
chúc Pensilia ngày càng phát triển vững mạnh"	1	994
Team Pensilia trẻ và xung sức quá đa :)	1	995
Vũ điệu làng lá này lạ quá 😂	1	996
Bs mặc bộ này đẹp quá nha	1	997
❤️❤️❤️	1	998
Chị Thảo Mãi Đỉnh!! 🤩🤩🤩	1	999
Bs đi nước ngoài suốt thichd thặc	1	1000
Bác Thảo  cập nhật  nhiều kỹ thuật mới về làm đẹp cho các chị em VN ! Cho ai cũng đẹp giống BS nha!!!	1	1001
Bác Thảo đi học nên hôm nay tới ko thấy bác Thảo😍	1	1002
"Đi nhanh rồi về em ơi
Bao người đang đợi"	1	1003
Ước gì năm mới bác có liệu trình trị nám cho người thu nhập thấp hihi	1	1004
Bs ơi. Nhanh về để ce đc ưu đãi nhé	1	1005
Xinh gái quá nha em	1	1006
❤️🥰	1	1007
👍	1	1008
"Để biết thêm về thông tin chi tiết các công nghệ tại Pensilia, liên hệ trực tiếp qua hotline 032.6666.247 hoặc (0251).381.9666 
----------------------
Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa."	1	1009
Xinh quá 😍😍😍	1	1010
đỏ rực nổi bật luôn nè!	1	1011
Quá xá rộn ràng rồi 🎉	1	1012
rộn ràng tết quá à!!!	1	1013
Dữ dzay sao haha	1	1014
Dễ thương dữ luôn á 💕	1	1015
2 đẹp như tiên	1	1016
Chúc Bác Sĩ khai trương Hồng phát!	1	1017
Chúc bác khai trương hồng phát	1	1018
Chúc bs khai trương hồng phát ạ❤❤❤	1	1019
Chúc bs khai trương hồng phát.	1	1020
Chúc khai trương hồng phát ạh!!!	1	1021
Chúc em khai trương Hồng phát nhé	1	1022
Chúc Bác Thảo khai trương Hồng phát!	1	1023
Chúc Bác khai trương hồng phát	1	1024
Chúc  Bác  khai trương  hồng  phát	1	1025
❤️❤️❤️	1	1026
💓💓💓💓💓	1	1027
iu wa nè. Lì xì anh nha !	1	1028
Em chuc BS khai truong hồng hồng phát  phát.thuận buom xuôi gió suốt năm BS nhé 👍🎉🎉🎉🎉🎉🎉	1	1029
Chuc Bac khai truong phat tai phat loc	1	1030
Chúc Khai Trương Hồng Phát ạh	1	1031
Vui quá sếp ơi. Nhớ Pensilia quá ạ	1	1032
Bên anh nhiều hot gơ vậy mà sao mấy lần em qua không thấy anh 🤣	1	1033
Thich cách trả lời của Bác sĩ...	1	1034
Sao giống Anh Cường tán lại Chị dậy!!! Mà Chị Tui thì Oh la la!!!! Mãi yêu!!	1	1035
💞🤭💞🤭	1	1036
Da nhìn mê luôn e🥰🥰🥰	1	1037
Tskin- máy làm đẹp used&new. Chúc các bạn 1 ngày an lành.	1	1038
Da căng bóng ko tì vết, mê quá à.	1	1039
Quá mọng, quá tươi	1	1040
Càng ngày càng đẹp vậy bạn ơi	1	1041
Đẹp tuyệt vời nghe bạn mình	1	1042
Đây mới gọi là da thật nè. E cho Đông cái clip này đi Hiệp	1	1043
Ngon😋	1	1044
Mê quá c ơiiii. Em Pan xin vía nàaa	1	1045
trộm zía, xin zía cái da láng o đi	1	1046
Quá đẹp luôn!	1	1047
Đẹp gái quá à	1	1048
Đã đẹp nay lại đẹp hơn	1	1049
Mê quá trời ơi, tui cũng muốn huhuhu.	0	1050
Da đẹp quá mẹ H ui	1	1051
đẹp quá e, cho c xin địa chỉ nha	1	1052
Da đẹp mê chị ơi	1	1053
Ước gì ở gần bạn tui nha	1	1054
Trộm vía! Trộm vía!	1	1055
100 điểm không có nhưng sẳn tiện cho em hỏi da nào tiêm cũng đc hay sao chị uiiii :))))))	1	1056
😍😍😍	1	1057
Mãi iu mọi người ❤️❤️❤️	1	1058
Giảm cân nhanh	1	1059
Giảm cân an toàn	1	1060
#botthiennhienthuanthai	1	1061
Happy new year to all of you	1	1062
Chúc Bs cùng toàn thể nhân viên Pensilia năm mới vui ,khoẻ ,an khang thịnh  vượng ,phát tài ,phát lộc ,có nhiều khách hàng hơn ,Pensilia ngày càng lớn mạnh hơn	1	1063
Happy new year Pensillia 😚	1	1064
Các bs nhân viên Pensilia ai cũng đẹp. Dê thương quá chừng. Chúc hệ thống Pensilia. Năm mới dồi dào sức khỏe. An khang Thịnh vượng Van sự như ý và càng ngày càng phát triển mạnh mẽ hơn	1	1065
Chúc Team Pensilia năm mới vạn sự như ý  - thành công rực rỡ!!!	1	1066
Chúc bác Thảo và team luôn có sức khoẻ tốt, trẻ đẹp và hạnh phúc nha!	1	1067
Pháo hoa đẹp quá Chị hihi!! Team nhân Sự so đẹp!!!	1	1068
Chúc con một năm mới nhiều sức khỏe, trẻ trung xinh đẹp và Pensilia làm ăn phát tài phát lộc và luôn được nhiều khách hàng tin yêu.	1	1069
Chúc mừng năm mới em và gđ 💐💐	1	1070
Pensilia is so Pro❤️❤️❤️	1	1071
Chúc c Thảo và đại gia đình Pensilia năm mới thật nhiều sức khoẻ và đạt doanh thu lợi nhuậ khủng trong năm nay 🎊🎊🎊	1	1072
Chúc bác Thảo năm mới thành công và hạnh phúc hơn nữa	1	1073
Hay nha!	1	1074
chính xáccc ạ kkk	1	1075
Xin hỏi pk mình có trị thâm nách ko ạh?	1	1076
Không liên quan đến da cho em hỏi bên mình có điều trị rụng tóc không ạ?	0	1077
Sao ko thấy chủ tịch lên sàn vậy. Lo làm camera man hả.	1	1078
Nguyen Phuong Thao nhảy sung quá vui ghê, còn anh đâu Cuong Ta ?	1	1079
Khi sếp lớn lên quẩy	1	1080
Có điệu nhảy làng lá nữa hả anh hahaha	1	1081
🥰🥰🥰🥰🥰	1	1082
Quà đầu năm	1	1083
"Công nghệ Tái tạo màng đáy đã được FDA chứng nhận an toàn: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200185.pdf 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200185.pdf"	1	1084
Chi phí thế nào ạ .	0	1085
xin chào	1	1086
....	1	1087
Xuất sắc nha	1	1088
Dạ đúng rồi anh. Em biết thiếu gì rồi đó nha	1	1089
Xịn xò quá . Thêm nón bảo hiểm nữa cho đủ bộ lun Bs Nguyen Phuong Thao ơi .	1	1090
Let's go	1	1091
Mẹ con em đang chờ quà về từ hôm ấy	0	1092
💖	1	1093
Con chờ áo mưa	1	1094
Úi đã quá! Chưa hữu duyên đến Pen được hix. Pen bán áo mưa đi Pen ơi!	1	1095
Làm thêm áo khoác tri ân khách hàng đi bs Thảo ơi	1	1096
Tuyệt vời quá.	1	1097
Chói quá chói nha chế	1	1098
Chúc bs có 1 ngày 20/10 ý nghĩa trọn vẹn	1	1099
🥰	1	1100
Bs Thảo chưa bay hả?	1	1101
Bả đẹp gái ghê anh ui	1	1102
Trời mát mát đi chơi lại nha Mi	1	1103
Gì mà quay con gái có chút xíu mà quay mặt ba ko vậy?	1	1104
Thái Lan ah anh ?	1	1105
Chúc Bác Sĩ khai xuân Hồng phát.	1	1106
😘😘😘😘😘😘	1	1107
Loan Phuong	1	1108
"Để biết thêm thông tin liên hệ ngay với Pensilia qua hotline CSKH 0938.777.885
----------------------
• Pensilia Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM - 0924.777.885
• Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP.Biên Hòa - 032.6666.247
• Pensilia Vũng Tàu: 187 Lê Lợi, Phường Thắng Nhì, TP.Vũng Tàu - 034.5555.247
• Website: https://pensilia.com/"	1	1109
hí hí phải qua làm đẹp liền để hốt mí ẻm mới được 🥰	1	1110
xinh đẹp nè😍	1	1111
Nhanh qua nhận quà .	1	1112
Quà xịn quớ	1	1113
e có làm mụn bên mình thì có được tặng không ạ	1	1114
T Thảo Trâm	1	1115
Chúc mừng bạn có tên facebook Le Oanh https://www.facebook.com/lekieuoanh.qttm là người may mắn nhận quà là 1 suất tiêm săn chắc da trị giá 15 triệu trong livestream này nhé. Inbox page để xếp lịch hẹn sớm ❤	1	1116
Xin thần linh hãy quay trúng tên FB Le Oanh	1	1117
Chào bác sĩ	1	1118
chào bác sĩ	1	1119
Chau Nguyen	1	1120
Helo bs Thảo	1	1121
⭐⭐⭐⭐⭐	1	1122
⭐⭐⭐⭐⭐	1	1123
💐💕❤️🌹👏🏻	1	1124
xin vía được quà từ BS Thảo <3	1	1125
Tạm biệt bác sỹ	1	1126
So sánh giữa căng chỉ và hifu thì nên làm cái nào ạ?	1	1127
Quà tặng khủng quá Bác ơi 😍	1	1128
Trụ sở nhà Pensilia rất ok: rộng - thoáng - đẹp - chất lượng cao nè!	1	1129
Bác sĩ ăn tối chưa ạ?	1	1130
quà VIP quá Bs	1	1131
E muốn đc nhận quà bs ơi	1	1132
Em cũng muốn nhận quà	1	1133
Quà tặng hấp dẫn quá bs Thảo ơi	1	1134
Hế lô bác Thảo!	1	1135
Helo bs	1	1136
Em hi vọng nhận quà tặng của bác sĩ.	1	1137
Chào bs	1	1138
Đang chờ may mắn từ bs	1	1139
Chào bsi	1	1140
E chào bs	1	1141
Quà tặng hấp dẫn qa bs oi	1	1142
Cảm ơn c	1	1143
Em cũng muốn Nhận qà bs	1	1144
Hello bác sĩ 👩‍⚕️	1	1145
E chào bác sĩ	1	1146
xin vía được quà từ BS Thảo ❤	1	1147
Rất mong nhận được phần quà của bs ạ	1	1148
Mong muốn nhận được quà của bác sỹ! ❤️	1	1149
Em rất mong được may mắn từ bác	1	1150
Bs ơi hãy gọi tên em <3	1	1151
Bs ơi ngày mai Bs có làm việc bên cơ sở nào vậy ạ	1	1152
DẠ em chào Bs <3	1	1153
😍	1	1154
😍	1	1155
hi vọng may mắn ạ	1	1156
Căng chỉ mức phí bn Bác	1	1157
😍😍😍	1	1158
Căng chỉ đau lắm ko Bác	1	1159
